Date,PC1,PC2,PC3,ConditionNumber,SpectralEntropy,Regime
2020-07-01,1.301647216326837,0.7616604889906231,-0.46392651837062576,35.52214598923491,0.822943542814735,Range Market
2020-07-02,0.35167102873623435,-1.0039596438828275,0.0655885658904824,34.787802220446096,0.8230460450518682,Range Market
2020-07-03,-0.15540893415040083,0.12667857453296488,0.15147862384479255,36.05220894709089,0.8234960257874138,Range Market
2020-07-06,0.2888372214854404,0.6170258169464279,-0.061895246979014384,41.18045561212023,0.8185528699912628,Range Market
2020-07-07,0.8268550263772533,-1.7686053828613333,0.1704715561801597,48.10076333292543,0.8175273203197613,Liquidity Expansion
2020-07-08,-0.9896079199151762,0.2593815996404738,0.15168318633544509,48.60171135280325,0.8188803005521933,Range Market
2020-07-09,2.162085476595071,-1.4135028311285147,-0.4579011220794466,47.176366348313195,0.8135608128611481,Trend Market
2020-07-10,-1.3488041866749387,0.9396908559799617,-0.19053728866679204,47.93603127754346,0.8149990728263778,Range Market
2020-07-13,-0.28918420447000076,-0.9680000436049074,-0.017500984728567807,42.66382208488502,0.8184239230588268,Range Market
2020-07-14,-0.6146889545136274,0.4526352432678662,-0.15625076870338517,42.64407240961371,0.8225243334310384,Range Market
2020-07-15,1.085789351833507,-0.10570984716667597,-0.6938433373912231,40.9222731679178,0.8222293566820648,Range Market
2020-07-16,0.31948905164498265,0.01841146856568171,1.0268495684164702,38.718960119448184,0.8253957405355241,Range Market
2020-07-17,-1.4015342880583164,0.7692159105043089,0.22236545775371175,38.92448538718933,0.822764453311179,Range Market
2020-07-20,0.7097567073015262,-1.0992694695793206,-1.270551742827548,39.5830766551277,0.8180147023893746,Range Market
2020-07-21,0.5933435418039191,-0.5973878629812753,1.3046976062490874,38.74252190568621,0.8179583575796038,Range Market
2020-07-22,2.3404823486869155,-1.7080489484080374,-0.15914666258068655,39.183327207547414,0.8170805089886862,Trend Market
2020-07-23,0.3130883544998695,-1.3075196378472742,0.5851747415128942,37.26111752816092,0.8124846259802506,Range Market
2020-07-24,-0.11741606573371233,-1.0277281055207437,-0.958358228238553,36.748933172718864,0.799699493417691,Range Market
2020-07-27,0.7587496626259941,-1.428066853729956,-1.1771544042493545,33.56552542007071,0.8033807898002994,Range Market
2020-07-28,2.488967034459344,-1.7880470747496935,-0.2077835651899146,35.128935908103095,0.7977091155879568,Trend Market
2020-07-29,-0.7906856022634281,0.0019305737298925263,-0.08608105534885303,34.76808089178006,0.7944881832034364,Range Market
2020-07-30,1.628161156035366,-1.1888569847941224,-0.7818362966095268,36.15766055123718,0.7952580164224896,Range Market
2020-07-31,1.477382060953507,-0.3512725762415671,-0.9994291218747599,33.69938533830725,0.801357220190146,Range Market
2020-08-03,-3.015150863228822,1.3756090058149337,2.1089074536667103,31.529699927687783,0.7976885439019742,Crisis
2020-08-04,-1.1204947239998397,-1.170903104929067,1.9981997687851498,30.479576688782288,0.794651952350199,Inflation Shock
2020-08-05,1.558404373287197,0.5839418113881816,-0.5513604803235738,30.947572074475108,0.798612662116307,Range Market
2020-08-06,1.1839451160096226,-0.10918490005340953,-0.3082034875550008,31.3078671769184,0.7955221423742407,Range Market
2020-08-07,-0.9732170044329971,0.5563861549317681,-0.012826190401364776,30.0780618194156,0.79717567601805,Range Market
2020-08-10,-3.403546426803255,-0.3843475594078653,0.34205779907678346,30.270360036184567,0.798478222121654,Crisis
2020-08-11,-1.3861611367013915,2.146981381573559,-3.1683867901479106,27.68722383136939,0.7996748952530551,Range Market
2020-08-12,-1.2701699734131622,1.3659356196416907,0.04994475088142192,27.48325567939513,0.7969206973000248,Range Market
2020-08-13,1.0343954496717185,0.42908368739806807,-0.06020099029550238,28.095111198101133,0.7984176287757727,Range Market
2020-08-14,0.01889419268611566,0.014032432058837807,-0.6937414760923493,27.295959049231115,0.7987791220515761,Range Market
2020-08-17,0.7521220861601201,-0.9014159825333206,1.76374066488042,26.851874296532266,0.8006706164615024,Inflation Shock
2020-08-18,0.7355925432351051,-0.7368919832131876,0.5004087428958236,26.661805839034415,0.8021320162141147,Range Market
2020-08-19,2.5335603913721716,0.46489943717220195,-0.8281540695265044,23.443206854068865,0.8048945775094855,Trend Market
2020-08-20,-4.902597667820137,-0.33341804044438283,-1.962620186844285,27.945236683940667,0.7932589097111711,Crisis
2020-08-21,1.9323960161768492,-0.20015676165672408,0.4436620464233601,28.264135721037583,0.7903343347551244,Range Market
2020-08-24,-2.9973758736013725,0.07944899474768397,-0.42300763174389977,29.25353070572296,0.787506746160839,Crisis
2020-08-25,-1.1020181697566458,0.8381946400985862,-0.05712356767934552,28.621605507850212,0.7852396690463256,Range Market
2020-08-26,1.1886053848356595,1.1634664920110311,0.04089421051138817,29.474039426411785,0.7858467868559491,Range Market
2020-08-27,0.8222977073923962,0.9325028995621532,-1.1595634767543381,31.186164049630698,0.7846413950621896,Range Market
2020-08-28,-0.7838303501774826,0.475640419555456,0.8290348497120473,30.699857989653104,0.7840755098362185,Range Market
2020-08-31,3.97197803521964,-0.04318191098155688,0.06630593265493084,32.82183609866422,0.767933926124336,Trend Market
2020-09-01,-0.2161523844389903,0.5118366817532504,-0.036976012011732395,34.465936541675205,0.7648502670775642,Range Market
2020-09-02,-0.9125941913208866,-0.7153505645686518,-1.604988298693328,35.22686498320624,0.7633521666370038,Range Market
2020-09-03,-1.5818835501505377,-3.2455700142482447,0.5352543727681637,36.257216602528395,0.7848356349404154,Liquidity Expansion
2020-09-04,-2.0443629665321916,-2.2070192878345525,1.6043167776942302,32.80268949182714,0.7929768962068476,Crisis
2020-09-07,-0.4132896795264086,-0.026475032756848968,0.3677116732340194,32.14593533866775,0.7966698762770248,Range Market
2020-09-08,-0.8026810030690352,-4.583003529285415,-1.5306651391316808,29.475979879193503,0.7965188429402464,Liquidity Expansion
2020-09-09,-3.8171246549830236,2.1030221839048284,-0.32189825317605403,29.399100806392102,0.7917498838912175,Crisis
2020-09-10,2.234688210406428,-1.4015806765148218,-0.643363131656308,29.646446963672947,0.7879825242344237,Trend Market
2020-09-11,-1.3445648125153236,-0.47064183290727746,-0.283895994399498,28.83216980194716,0.7944779916641151,Range Market
2020-09-14,0.12500211377022583,0.8620348006449501,-0.15497262631552355,28.436693438713267,0.7951320248146767,Range Market
2020-09-15,0.4074491482038763,1.2488704044000558,0.4677320174937575,26.53520376390152,0.8008205418628931,Range Market
2020-09-16,-0.32532829910190353,1.2488300748246677,0.3106996939963972,26.282781791493022,0.806700205507203,Range Market
2020-09-17,-0.36201011060019345,-0.4533404346888503,0.8518313936688285,24.830119783323337,0.8179130016742683,Range Market
2020-09-18,1.1705259796217533,-0.3710338271718662,0.06658664017467132,25.00451133716059,0.8160840264625194,Range Market
2020-09-21,-1.376186104240991,-3.206482482815627,0.4449573802927864,25.06542033642355,0.8150952089010366,Liquidity Expansion
2020-09-22,-3.7066194108471797,0.6177997967110469,-0.4632530944299094,26.86988438498569,0.8060809499180134,Crisis
2020-09-23,-2.9112279541493216,-2.106588092368788,0.46858671986223077,28.84261946360335,0.8004823608346241,Crisis
2020-09-24,-3.085818423226603,0.6081827977066933,-0.6336390639443104,28.652934769654543,0.7992910195994427,Crisis
2020-09-25,-0.2639618857789833,0.3560513851381323,-0.014480439727625305,28.32391005427379,0.8013869923474296,Range Market
2020-09-28,-1.1132750487360465,1.4004095787186457,-0.16205966823598628,28.30095835919813,0.8003764125496021,Range Market
2020-09-29,2.4388709149639856,-0.7551665725520904,-0.743483739437835,28.600076026237517,0.7989913639704406,Trend Market
2020-09-30,0.6129659291407406,1.405259785011275,1.125023423934755,28.17370330663043,0.8021998203828444,Range Market
2020-10-01,0.9687015701117248,-0.8689193744255983,-0.6936843786701681,26.99973585750823,0.8106601456143728,Range Market
2020-10-02,0.20900719633990972,-1.9873876940457542,0.23988757573197672,26.541355731465362,0.8123226137133904,Liquidity Expansion
2020-10-05,-0.4301087928471203,3.1101429039827533,1.5056570219004168,27.595382294956188,0.8092466007679342,Inflation Shock
2020-10-06,1.2244333433972345,-0.30262251869612344,-0.0739784169274203,27.524773210440202,0.8116400817193323,Range Market
2020-10-07,-3.1057664420382087,0.5488947661542679,1.2114524337767354,28.648250936493923,0.8080741827808999,Crisis
2020-10-08,0.8683064470015321,0.9202143691003628,-0.9496177146172254,29.296442608447883,0.8053942184530452,Range Market
2020-10-09,0.8885841038819372,0.3673200006991404,-0.7753720634783188,28.99650930168257,0.8078223370875793,Range Market
2020-10-12,2.58376036101097,0.18794315784095417,0.5389310171198465,29.181789599671273,0.805500724666118,Trend Market
2020-10-13,0.18549535159099448,-0.8183267222698005,-0.01793347971225412,28.65176157758645,0.8078567850297397,Range Market
2020-10-14,-2.964225791674485,-6.322318581775122e-05,-0.9006394693734038,29.134325573572617,0.8106457459519143,Crisis
2020-10-15,0.47071172070146533,0.012805152440066886,0.5281729948999736,28.974950393940386,0.811588601522242,Range Market
2020-10-16,-2.392640735978193,0.05408317109659963,0.22360445313752061,29.794089787899438,0.8064401778274153,Crisis
2020-10-19,0.4472839186695175,-0.9314361575406509,-0.22358812973312459,30.18098629059616,0.8073575779633996,Range Market
2020-10-20,0.4995591430825874,0.9995462255566352,0.9485169477081046,32.32616167042749,0.8148239282508365,Range Market
2020-10-21,1.5604293354260697,-0.6552561745787855,-0.20723638888005746,36.98958022997101,0.8131806093839336,Range Market
2020-10-22,2.0398930410708385,0.38021221426241925,2.204682814097782,35.98462894058397,0.8154326962532702,Trend Market
2020-10-23,-0.6692108744609448,-0.42833988580022164,-0.8115013248753516,34.787450010947566,0.8131807568664524,Range Market
2020-10-26,0.7873177677719799,-2.0637159351056025,0.4433175007909613,33.865369520658646,0.8136281551061211,Liquidity Expansion
2020-10-27,-1.7451684318159306,0.27807401709261836,0.7455887432092079,35.62082688907593,0.8129406563462704,Range Market
2020-10-28,0.16279379166227298,-3.8260095463040864,0.5362652677846864,34.34743202157407,0.8113897396333811,Liquidity Expansion
2020-10-29,-2.2494022140178473,0.24284826306049168,2.046998070896996,33.629895299312174,0.8128597792787402,Crisis
2020-10-30,-1.8335391477010985,-0.6922081233336423,-0.6037053136337593,34.68181908650359,0.8104234994214894,Range Market
2020-11-02,-1.2789590729983957,1.598688924332599,-0.3687626144019026,34.609212293355576,0.8126656603081878,Range Market
2020-11-03,1.226039830022806,1.9550623344583178,1.51271920521332,34.70148231576823,0.8146601662914564,Inflation Shock
2020-11-04,5.879931961264765,0.8442758132421637,1.4119239195519298,38.96177776698324,0.8019967789864147,Trend Market
2020-11-05,-1.3357540356110678,2.0288851664187733,0.2499529857214523,38.270034177446895,0.8018489084064218,Range Market
2020-11-06,3.999903074314019,-0.9645947474561376,2.008730130516937,41.02165259137056,0.7937713059058562,Trend Market
2020-11-09,2.3131950612748886,4.972468774307716,-1.3604751858008506,44.78470465882388,0.791641538019736,Trend Market
2020-11-10,-3.3122884231784777,-2.1697621814870978,2.7900005565548414,45.02935236967415,0.7962625622815774,Crisis
2020-11-11,-0.028627522269447613,0.11234301273649266,0.3067137899925412,44.595198525850975,0.8026329556674755,Range Market
2020-11-12,-0.9820204104274083,-1.6680330284559544,-0.45631833080737977,39.138166975638946,0.8092065548400772,Liquidity Expansion
2020-11-13,-0.8228272246924427,1.0629554749125252,-0.5312488970903012,40.23969461967604,0.8114300790805276,Range Market
2020-11-16,2.098034010167144,0.817000668881341,0.854592591686182,39.528347544885094,0.8105480724379474,Trend Market
2020-11-17,0.7769285963839494,-0.842354835845726,-0.22817718775184306,39.530262898956416,0.8103145884012363,Range Market
2020-11-18,0.1213520094830742,0.8176779874240752,-0.8733038775541773,39.59326876262325,0.8107524992701748,Range Market
2020-11-19,0.1824460275578853,-0.11881074110229323,-0.1943626207099623,39.50828527260253,0.8110685041059517,Range Market
2020-11-20,-0.07164960530444478,-0.3887011592288122,-0.1165042678359183,39.26388222877561,0.8131256637370492,Range Market
2020-11-23,1.0465282122897697,0.8102240205611864,0.6659417974757429,37.78197483652552,0.821111351486626,Range Market
2020-11-24,-0.6974041527522803,1.0478738174668578,2.380777358494953,35.25531225177063,0.8214260356898537,Inflation Shock
2020-11-25,2.2054649102474757,-0.6056175837811468,0.7606156379573615,36.12774339604648,0.8149444536005602,Trend Market
2020-11-26,0.595979025453467,0.09760020813370188,-0.4045519556116337,40.43619560749917,0.8143942600149626,Range Market
2020-11-27,-0.028183599506876586,-0.17697949392168566,-0.8218913262582553,39.50096855004317,0.8155282848761499,Range Market
2020-11-30,1.4474337993266142,-0.4337873918919666,-0.24514624535942353,39.91750872576776,0.8144705752439221,Range Market
2020-12-01,-1.9483479932755616,0.5682798545861418,0.6575154148181895,41.244991134340324,0.8182577456018443,Range Market
2020-12-02,3.28638508678369,0.3331094814559311,0.22935667640331658,45.13813599008807,0.8227548226447124,Trend Market
2020-12-03,0.9229528416806807,-0.339269971048016,0.9078595506491605,51.61535466867468,0.8242802700172884,Range Market
2020-12-04,2.0703379133738435,0.6659232433354456,-0.926689239993293,53.99217611114077,0.8176468831682829,Trend Market
2020-12-07,-0.6776613179278674,-1.4389610691042867,1.9382267539549538,51.98563681450806,0.8191099844609635,Inflation Shock
2020-12-08,-0.6755653896386483,-0.5388107503733265,-0.3158729733107132,55.27262954928713,0.8187467898764199,Range Market
2020-12-09,-0.15639946129989665,0.002272785955499318,-1.1699135512535843,50.66204313284985,0.8166622057545194,Range Market
2020-12-10,-0.4556894322171749,0.28749968751011284,0.8228435282133468,49.527052220875575,0.8147695319290412,Range Market
2020-12-11,2.0027699387746614,-0.9486021818675051,1.0654007424271297,50.34113129962912,0.8166946652374023,Trend Market
2020-12-14,-0.20190312489795462,0.06437681657113675,-0.2735957130764982,53.213775150318234,0.8167782012405842,Range Market
2020-12-15,-0.11414569948610113,0.6570895175285464,0.27846718867611747,50.23460123428214,0.8219262899211448,Range Market
2020-12-16,1.3270768963746147,-0.23731894518286775,0.08605071777468984,48.19951892692624,0.8248092927238828,Range Market
2020-12-17,0.13851295167599675,0.13292173689445863,-0.12299037480701258,42.41477188611725,0.831213509748927,Range Market
2020-12-18,1.4929498804982466,0.1200399974698908,-0.21588063900111626,45.89073597177461,0.8285876915635614,Range Market
2020-12-21,-3.1054007513390753,-0.6659895964300468,-0.950083922700206,46.02554586204491,0.8263379827704335,Crisis
2020-12-22,-0.26936207756940556,-0.5293587695720245,-0.9461834862477152,45.12091660820471,0.8279650608311684,Range Market
2020-12-23,-2.116750643360294,0.9470387631809902,0.17686034553787705,45.033803489560896,0.8224497769456599,Crisis
2020-12-24,0.8848320894357973,-0.16250608239221292,1.047943070123097,45.19780602546532,0.8203463572090148,Range Market
2020-12-25,-0.3829396740718634,-0.056999595137650266,0.5684330072677182,45.099108165207284,0.8201898897640575,Range Market
2020-12-28,0.3286701305773092,-0.4786283600687921,-0.0332287198625833,52.904285511156026,0.8192642472677012,Range Market
2020-12-29,-0.9272733959861493,-0.0899541463653081,-0.08905147645983127,51.882053669591066,0.8188370076170884,Range Market
2020-12-30,1.0225406681554745,-0.25518174011820477,-0.3636195348264172,49.86140364544318,0.8208133373202646,Range Market
2020-12-31,2.797267107155988,-0.13549171158886406,-0.7359453291809079,51.04860163079975,0.8178249676387452,Trend Market
2021-01-01,-2.134484262862798,-5.086376934676307,-2.8917653062856896,47.789696447213295,0.8435239365291125,Crisis
2021-01-04,0.7465753006329436,5.528891844504249,1.1227243866247691,44.53821202323701,0.8471122444503787,Range Market
2021-01-05,-0.8841846664923174,-0.11100044297350686,2.369768121957023,44.3734132594134,0.8466227040437944,Inflation Shock
2021-01-06,2.912363285199412,-1.5101717651919704,0.6340314643243848,43.03964322975998,0.8459347330524348,Trend Market
2021-01-07,0.36209360245340727,-0.6704001007109028,0.49732311004848956,42.74757525364207,0.8465496953422826,Range Market
2021-01-08,-2.9141511017065342,2.656706285959088,1.2774423454329704,43.48078896973812,0.8479936946014767,Crisis
2021-01-11,-2.8262421433372324,-0.4288033736633057,0.33240113671614335,41.71083969622265,0.8448043109143306,Crisis
2021-01-12,-0.8139334950549079,0.3604549017515151,0.35771585328568983,41.840650414215524,0.8421576122896228,Range Market
2021-01-13,2.4370776914187284,-0.528651719233978,-1.490506703211686,42.10795588431175,0.8360629727923796,Trend Market
2021-01-14,-1.4259835422270963,0.2788321583801741,0.4483284397968019,41.210469466618704,0.8356184015485376,Range Market
2021-01-15,-0.02241167478167247,-0.3364731861989859,-1.5872163250828673,41.72986880163161,0.8348024308984547,Range Market
2021-01-18,-3.2591254165953125,-0.7473627067600721,0.7856868004805215,44.04747206992178,0.8330613787524724,Crisis
2021-01-19,0.28096601250155717,-0.025517436029401847,0.2812950512860341,44.21594933098018,0.8327622917782154,Range Market
2021-01-20,1.1954335200786201,-0.14243915525552314,-0.1882522931232163,44.68665404788814,0.8345231843181721,Range Market
2021-01-21,0.3421315681863688,0.36361726496032193,-0.9438904296351719,44.30343018793511,0.8331361942931169,Range Market
2021-01-22,0.8340578984412521,-1.2634325065268988,-0.1176430881697963,42.85737248247265,0.8364780299259724,Range Market
2021-01-25,-1.3769526806190397,-0.734107043510166,0.37931813462127595,42.08655755745223,0.8355247115681271,Range Market
2021-01-26,-0.9518551574573135,-0.16596685570432151,-0.3549595044098436,42.783490005831915,0.8351832012204039,Range Market
2021-01-27,0.843084226630927,-1.1489746612677891,-1.8087753443164791,39.11169416038435,0.839516700739636,Range Market
2021-01-28,-3.3436715511796566,0.008154622178996429,1.9361000288009043,40.28727084331873,0.8340837287782399,Crisis
2021-01-29,0.2270675206425438,-0.9673458286666388,-0.5342879425601021,36.65498180683505,0.8408321435360149,Range Market
2021-02-01,-1.6409791233711335,-0.4204045447335919,1.2683208837355995,35.72950919779903,0.858489436273795,Range Market
2021-02-02,-2.173201721293477,-1.7001029601662143,1.0337630716835546,35.250443462803034,0.8536608095730966,Crisis
2021-02-03,-1.3119512184715212,-0.5101969987180028,0.2992711662627542,34.66868047357255,0.8513385829669861,Range Market
2021-02-04,-0.48074457454311786,-1.3001155810150276,0.5693451709982956,34.550633677286235,0.8530310034489064,Range Market
2021-02-05,-2.686849843515237,0.08273453105828207,0.2068791304905756,37.979533796388644,0.8490426264327515,Crisis
2021-02-08,2.752973692073882,-0.8183772363874342,1.2225918084428304,39.326976302468964,0.8487041406467012,Trend Market
2021-02-09,0.7085715185492907,-0.14646936886305434,-0.3522623899500609,39.51263813268743,0.8492386278196895,Range Market
2021-02-10,3.0260734239408613,0.0041734725989697186,0.026710673385685946,41.8334459302312,0.84375952695052,Trend Market
2021-02-11,-0.24169832868658098,0.28555077871230405,-0.024902903422020173,41.056676914873606,0.8435676761119919,Range Market
2021-02-12,-0.4620265317921145,-0.6428866579047243,1.1617586720955226,42.138869713412284,0.8421780071144548,Range Market
2021-02-15,-0.31891688331303003,-0.14211927426752502,-0.6129410214319675,42.96137932272448,0.8433356698683582,Range Market
2021-02-16,-0.3958989708715285,-1.1118685556113586,0.9023246656096232,41.947181925608,0.8486172655648415,Range Market
2021-02-17,-2.960608663463482,0.29344430317192327,0.10987903532804455,43.032586231167045,0.8462423282966443,Crisis
2021-02-18,-0.3734199505716967,-0.016270842411478414,-1.9051550881176544,41.92085532859461,0.8487228844050805,Range Market
2021-02-19,1.6474927351956887,0.24493389043553232,-0.3880798520170523,42.50695936116141,0.8475188712823722,Range Market
2021-02-22,2.302250518927852,-1.4891969318381924,0.34427317608292163,43.54352127544548,0.8502404335307551,Trend Market
2021-02-23,1.567983888865278,-0.04487516836641933,-0.13566091559017598,42.44497432127451,0.8460739449950025,Range Market
2021-02-24,-1.7833580187320843,-1.9214086465935234,0.581569529024235,34.54957049012239,0.8442116849716937,Liquidity Expansion
2021-02-25,-0.3246722055656317,-1.4450550923002279,-0.6066594416709011,33.29121613118689,0.8474292343015671,Range Market
2021-02-26,-2.939034629467908,3.3177446253524074,-1.780936039580173,32.42681264303457,0.8438857621729705,Crisis
2021-03-01,-2.8084394418684147,1.5205569545909108,0.13334861393794595,33.965046037301455,0.8406907921282196,Crisis
2021-03-02,-1.1908844769329936,-0.1839202705093843,-2.167245204711186,34.046260053706376,0.842420137592404,Range Market
