Date,Strategy_Return,Benchmark_Return,Regime,Strategy_Equity,Benchmark_Equity
2020-12-10,-0.00064296726388585,-0.0012859345277717,Range Market,1.2820416985332794,1.522605237409466
2020-12-11,-0.0012657980842328,-0.0012657980842328,Trend Market,1.2804188926073694,1.5206779266169104
2020-12-14,-0.00218439412257345,-0.0043687882451469,Range Market,1.277621953103926,1.5140344067664522
2020-12-15,0.0064192410111093,0.0128384820222186,Range Market,1.285823316341984,1.5334723102787435
2020-12-16,0.0008856128101615,0.001771225620323,Range Market,1.286962057942541,1.5361884357227653
2020-12-17,0.0028705714044916,0.0057411428089832,Range Market,1.2906563744247366,1.5450079129137584
2020-12-18,-0.00175864847607435,-0.0035172969521487,Range Market,1.2883865635587188,1.539573661290621
2020-12-21,0.0,-0.0039139284869094,Crisis,1.2883865635587188,1.5335478800800002
2020-12-22,-0.00103762234588515,-0.0020752446917703,Range Market,1.287049704870232,1.5303653929822885
2020-12-23,0.0,0.0007455332718186,Crisis,1.287049704870232,1.5315063313007966
2020-12-24,0.00176517498974345,0.0035303499794869,Range Market,1.2893215728198255,1.5369130846460886
2020-12-25,0.0,0.0,Range Market,1.2893215728198255,1.5369130846460886
2020-12-28,0.00434235376920575,0.0086847075384115,Range Market,1.294920263211278,1.5502607252981977
2020-12-29,-0.0011149324136393,-0.0022298648272786,Range Market,1.2934765146367455,1.5468038534337438
2020-12-30,0.0006703240475396,0.0013406480950792,Range Market,1.2943435630494342,1.548877573073311
2020-12-31,0.0064182047117037,0.0064182047117037,Trend Market,1.3026509250043614,1.5588185864106623
2021-01-01,0.0,0.0,Crisis,1.3026509250043614,1.5588185864106623
2021-01-04,-0.00743238135601285,-0.0148647627120257,Range Market,1.2929691265559662,1.5356471180125724
2021-01-05,0.0041053068384807,0.007057631383362,Inflation Shock,1.2982771615531608,1.546485149306427
2021-01-06,0.005693603382474,0.005693603382474,Trend Market,1.3056690367915684,1.555290222383464
2021-01-07,0.00736913005387645,0.0147382601077529,Range Market,1.3152906817310053,1.5782124942239961
2021-01-08,0.0,0.0054768373935153,Crisis,1.3152906817310053,1.5868561074272751
2021-01-11,0.0,-0.0065763276166213,Crisis,1.3152906817310053,1.576420421784397
2021-01-12,0.00020785101528475,0.0004157020305695,Range Market,1.3155640662345975,1.577075742954764
2021-01-13,0.0022730563867261,0.0022730563867261,Trend Market,1.3185544175374995,1.5806605250446382
2021-01-14,-0.00188025653437155,-0.0037605130687431,Range Market,1.3160751969780002,1.5747164304829615
2021-01-15,-0.00360800039913925,-0.0072160007982785,Range Market,1.3113267971420064,1.5633532754635342
2021-01-18,0.0,0.0,Crisis,1.3113267971420064,1.5633532754635342
2021-01-19,0.0040517288178808,0.0081034576357616,Range Market,1.316639937715646,1.5760218425009822
2021-01-20,0.0069197086882554,0.0138394173765108,Range Market,1.3257507025319608,1.597833066573851
2021-01-21,0.00015833658065675,0.0003166731613135,Range Market,1.3259606173650031,1.5983390574222942
2021-01-22,-0.00150757633146885,-0.0030151526629377,Range Market,1.3239616305218038,1.59351982115703
2021-01-25,0.0018046587565087,0.0036093175130174,Range Market,1.3263509294716065,1.5992713401548726
2021-01-26,-0.00074497158057675,-0.0014899431611535,Range Market,1.3253628357232785,1.59688851675878
2021-01-27,-0.01300665756305015,-0.0260133151261003,Range Market,1.3081242951722327,1.555348152551083
2021-01-28,0.0,0.0097132987787603,Crisis,1.3081242951722327,1.5704557138618045
2021-01-29,-0.009750188827396,-0.019500377654792,Range Market,1.2953698362845991,1.5398312343513734
2021-02-01,0.0079621501173393,0.0159243002346786,Range Market,1.3056837653785702,1.5643519692379202
2021-02-02,0.0,0.0138025288143106,Crisis,1.3056837653785702,1.5859439823690502
2021-02-03,0.00050413030767235,0.0010082606153447,Range Market,1.3063420001369332,1.587543027224616
2021-02-04,0.00539742382196095,0.0107948476439219,Range Market,1.3133928815681004,1.6046803123316764
2021-02-05,0.0,0.0038899196077638,Crisis,1.3133928815681004,1.6109223897428078
2021-02-08,0.007372107476289,0.007372107476289,Trend Market,1.3230753550496133,1.622798282735952
2021-02-09,-0.00055707271086055,-0.0011141454217211,Range Market,1.322338305874903,1.6209902494588648
2021-02-10,-0.0003452445223915,-0.0003452445223915,Trend Market,1.3218817758180512,1.6204306114543892
2021-02-11,0.00083053740729385,0.0016610748145877,Range Market,1.3229796480808882,1.623122267931863
2021-02-12,0.0023499854630813,0.0046999709261626,Range Market,1.3260886310218307,1.63075089540075
2021-02-15,0.0,0.0,Range Market,1.3260886310218307,1.63075089540075
2021-02-16,-0.0002847172577077,-0.0005694345154154,Range Market,1.3257110707033288,1.6298222895548642
2021-02-17,0.0,-0.0003204533489169,Crisis,1.3257110707033288,1.629300007544037
2021-02-18,-0.00221280711362165,-0.0044256142272433,Range Market,1.3227775278154696,1.6220893542502024
2021-02-19,-0.00092830954783245,-0.0018566190956649,Range Market,1.3215495808067403,1.6190777521802266
2021-02-22,-0.0077628928937108,-0.0077628928937108,Trend Market,1.3112905329572093,1.6065090250034615
2021-02-23,0.00062776480576325,0.0012555296115265,Range Market,1.3121137150039306,1.6085260446555378
2021-02-24,-0.0044434642604026,0.0112876676709859,Liquidity Expansion,1.3062833846057265,1.626682552087735
2021-02-25,-0.0123916972120859,-0.0247833944241718,Range Market,1.2900963164305135,1.5863678367964265
2021-02-26,0.0,-0.0047615322937987,Crisis,1.2900963164305135,1.5788142951116766
2021-03-01,0.0,0.0235121732256935,Crisis,1.2900963164305135,1.6159356503095437
2021-03-02,-0.00405683936975435,-0.0081136787395087,Range Market,1.284862602903243,1.602824467579213
2021-03-03,-0.00657616794740055,-0.0131523358948011,Range Market,1.276413130637217,1.5817435818012053
2021-03-04,0.0,-0.0135080380643904,Crisis,1.276413130637217,1.5603773292901295
2021-03-05,0.0,0.0193083563387091,Crisis,1.276413130637217,1.5905056507869066
2021-03-08,-0.0026868216120127,-0.0053736432240254,Range Market,1.2729836362519642,1.5819588408737815
2021-03-09,0.0,0.0140554007439305,Crisis,1.2729836362519642,1.604193906342666
2021-03-10,0.0060122037709881,0.0060122037709881,Trend Market,1.2806370732702443,1.6138386469957753
2021-03-11,0.0051709127503288,0.0103418255006576,Range Market,1.287259135840961,1.6305286846692228
2021-03-12,0.0005074416637654,0.0010148833275308,Range Market,1.2879123447585494,1.6321834810463542
2021-03-15,0.0032354697697065,0.006470939539413,Range Market,1.2920793462160476,1.6427452416694337
2021-03-16,-0.00078545848929795,-0.0015709169785959,Range Market,1.2910644715247157,1.6401646252777875
2021-03-17,0.0014376223250796,0.0028752446501592,Range Market,1.2929205346320967,1.644880499841998
2021-03-18,-0.0148705600659477,-0.0148705600659477,Trend Market,1.273694082161353,1.6204202055677914
2021-03-19,0.0,-0.000602885673755,Crisis,1.273694082161353,1.6194432774403915
2021-03-22,0.00350027844917135,0.0070005568983427,Range Market,1.2781523661079794,1.6307802822477515
2021-03-23,-0.007660118119334,-0.007660118119334,Trend Market,1.268361568009086,1.6182883126590528
2021-03-24,0.0,-0.0054823366003488,Crisis,1.268361568009086,1.6094163114126454
2021-03-25,0.0026132917163646,0.0052265834327292,Range Market,1.2716761667881193,1.6178280600422388
2021-03-26,0.0042231567839576,0.0164944186587165,Inflation Shock,1.2770466546188879,1.6445131933823947
2021-03-29,-0.00043419481319335,-0.0008683896263867,Range Market,1.2764921675852463,1.6430851151848054
2021-03-30,-0.001581414704825,-0.00316282940965,Range Market,1.274473504100833,1.6378883172599408
2021-03-31,0.0018079767962099,0.0036159535924198,Range Market,1.2767777226236317,1.6438108454047193
2021-04-01,0.0073830821038836,0.0117558304276741,Inflation Shock,1.2862042773781714,1.6631352069584688
2021-04-02,0.0,0.0,Range Market,1.2862042773781714,1.6631352069584688
2021-04-05,0.00716749388112195,0.0143349877622439,Range Market,1.2954231386661523,1.6869762297971753
2021-04-06,-0.0009740049407969,-0.0009740049407969,Trend Market,1.2941613901286688,1.685333106614346
2021-04-07,0.0007370728490534,0.0014741456981068,Range Market,1.295115281351626,1.6878175331633387
2021-04-08,0.0095514313177296,0.0042117509405917,Liquidity Expansion,1.307485486009998,1.6949262002461865
2021-04-09,0.0076902881356872,0.0076902881356872,Trend Market,1.317540426130644,1.7079606710948052
2021-04-12,-9.804903736975e-05,-0.0001960980747395,Range Market,1.3174112425601663,1.7076257432954727
2021-04-13,0.0086271889668262,0.0032890718770625,Liquidity Expansion,1.328776798296754,1.7132422471042936
2021-04-14,-0.00204805216036505,-0.0040961043207301,Range Market,1.3260553941043594,1.7062246281334723
2021-04-15,0.0174275185107293,0.0110331014011194,Liquidity Expansion,1.3491652490313655,1.725049577468756
2021-04-16,0.00180116169525895,0.0036023233905179,Range Market,1.3515953137984953,1.7312637639114745
2021-04-19,-0.00266034494687895,-0.0053206898937579,Range Market,1.3479996040352062,1.7220522462994015
2021-04-20,-0.0068255610050778,-0.0068255610050778,Trend Market,1.3387987505030432,1.7102982736383536
2021-04-21,0.0046315104599266,0.0092630209198532,Range Market,1.3449994109197347,1.7261408023262546
2021-04-22,-0.00462666893027715,-0.0092533378605543,Range Market,1.3387765439339914,1.7101682382874415
2021-04-23,0.00543470494776545,0.0108694098955309,Range Market,1.3460523994412616,1.7287567578597056
2021-04-26,0.0008903422822913,0.0017806845645826,Range Market,1.3472508468066637,1.7318351283343445
2021-04-27,-0.0001074594907221,-0.0002149189814442,Range Market,1.3471060719167909,1.7314629240925337
2021-04-28,-0.000422948793698,-0.000845897587396,Range Market,1.3465363150286904,1.7299982837823782
2021-04-29,0.0067400415367024,0.0067400415367024,Trend Market,1.355612025722662,1.7416585440734955
2021-04-30,-0.0036103567085599,-0.0072207134171198,Range Market,1.3507177827513897,1.7290825268562626
2021-05-03,0.0,0.0027443216495121,Crisis,1.3507177827513897,1.733827685468507
2021-05-04,-0.0033503687449236,-0.0067007374898472,Range Market,1.346192380108847,1.7222097612955531
2021-05-05,0.00035160822355675,0.0007032164471135,Range Market,1.3466657124201826,1.7234208475250756
2021-05-06,0.0174468391579783,0.008132299498632,Liquidity Expansion,1.3701607725043419,1.7374362220193356
2021-05-07,0.0073462914191863,0.0073462914191863,Trend Market,1.3802263728302961,1.7501999348285395
2021-05-10,-0.010490480503138,-0.010490480503138,Trend Market,1.365747134976203,1.7318394965356272
2021-05-11,-0.00435587507089075,-0.0087117501417815,Range Market,1.3597981110778197,1.7167521435561401
